robot,payload,stage,t,v
amr2,loaded,smoothed,49.137,0.0000
amr2,loaded,smoothed,49.170,0.0000
amr2,loaded,smoothed,49.199,0.0000
amr2,loaded,smoothed,49.227,0.0000
amr2,loaded,smoothed,49.253,0.0000
amr2,loaded,smoothed,49.282,0.0000
amr2,loaded,smoothed,49.316,0.0000
amr2,loaded,smoothed,49.351,0.0000
amr2,loaded,smoothed,49.383,0.0000
amr2,loaded,smoothed,49.411,0.0000
amr2,loaded,smoothed,49.438,0.0000
amr2,loaded,smoothed,49.466,0.0000
amr2,loaded,smoothed,49.490,0.0000
amr2,loaded,smoothed,49.519,0.0000
amr2,loaded,smoothed,49.546,0.0000
amr2,loaded,smoothed,49.574,0.0000
amr2,loaded,smoothed,49.606,0.0000
amr2,loaded,smoothed,49.637,0.0000
amr2,loaded,smoothed,49.669,0.0000
amr2,loaded,smoothed,49.686,0.0000
amr2,loaded,smoothed,49.716,0.0000
amr2,loaded,smoothed,49.745,0.0000
amr2,loaded,smoothed,49.771,0.0000
amr2,loaded,smoothed,49.797,0.0000
amr2,loaded,smoothed,49.826,0.0000
amr2,loaded,smoothed,49.852,0.0000
amr2,loaded,smoothed,49.880,0.0000
amr2,loaded,smoothed,49.905,0.0000
amr2,loaded,smoothed,49.931,0.0000
amr2,loaded,smoothed,49.958,0.0000
amr2,loaded,smoothed,49.985,0.0000
amr2,loaded,smoothed,50.016,0.0000
amr2,loaded,smoothed,50.040,0.0000
amr2,loaded,smoothed,50.068,0.0000
amr2,loaded,smoothed,50.096,0.0000
amr2,loaded,smoothed,50.127,0.0000
amr2,loaded,smoothed,50.157,0.0000
amr2,loaded,smoothed,50.181,0.0000
amr2,loaded,smoothed,50.222,0.0000
amr2,loaded,smoothed,50.253,0.0000
amr2,loaded,smoothed,50.284,0.0000
amr2,loaded,smoothed,50.317,0.0000
amr2,loaded,smoothed,50.345,0.0000
amr2,loaded,smoothed,50.373,0.0000
amr2,loaded,smoothed,50.406,0.0000
amr2,loaded,smoothed,50.432,0.0000
amr2,loaded,smoothed,50.460,0.0000
amr2,loaded,smoothed,50.489,0.0000
amr2,loaded,smoothed,50.525,0.0000
amr2,loaded,smoothed,50.561,0.0000
amr2,loaded,smoothed,50.593,0.0000
amr2,loaded,smoothed,50.622,0.0000
amr2,loaded,smoothed,50.657,0.0000
amr2,loaded,smoothed,50.677,0.0000
amr2,loaded,smoothed,50.705,0.0000
amr2,loaded,smoothed,50.735,0.0000
amr2,loaded,smoothed,50.763,0.0000
amr2,loaded,smoothed,50.788,0.0000
amr2,loaded,smoothed,50.814,0.0000
amr2,loaded,smoothed,50.840,0.0000
amr2,loaded,smoothed,50.866,0.0000
amr2,loaded,smoothed,50.890,0.0000
amr2,loaded,smoothed,50.917,0.0000
amr2,loaded,smoothed,50.944,0.0000
amr2,loaded,smoothed,50.971,0.0000
amr2,loaded,smoothed,51.001,0.0000
amr2,loaded,smoothed,51.028,0.0000
amr2,loaded,smoothed,51.058,0.0000
amr2,loaded,smoothed,51.084,0.0000
amr2,loaded,shaped,39.100,0.0000
amr2,loaded,shaped,39.150,0.0049
amr2,loaded,shaped,39.201,0.0147
amr2,loaded,shaped,39.251,0.0293
amr2,loaded,shaped,39.303,0.0489
amr2,loaded,shaped,39.350,0.0734
amr2,loaded,shaped,39.401,0.1027
amr2,loaded,shaped,39.450,0.1370
amr2,loaded,shaped,39.500,0.1761
amr2,loaded,shaped,39.550,0.2152
amr2,loaded,shaped,39.600,0.2543
amr2,loaded,shaped,39.653,0.2935
amr2,loaded,shaped,39.701,0.3326
amr2,loaded,shaped,39.751,0.3707
amr2,loaded,shaped,39.800,0.4039
amr2,loaded,shaped,39.850,0.4322
amr2,loaded,shaped,39.902,0.4556
amr2,loaded,shaped,39.950,0.4742
amr2,loaded,shaped,40.001,0.4878
amr2,loaded,shaped,40.051,0.4966
amr2,loaded,shaped,40.101,0.5000
amr2,loaded,shaped,40.152,0.5000
amr2,loaded,shaped,40.201,0.5000
amr2,loaded,shaped,40.251,0.5000
amr2,loaded,shaped,40.302,0.5000
amr2,loaded,shaped,40.351,0.5000
amr2,loaded,shaped,40.401,0.5000
amr2,loaded,shaped,40.451,0.5000
amr2,loaded,shaped,40.501,0.5000
amr2,loaded,shaped,40.551,0.5000
amr2,loaded,shaped,40.600,0.5000
amr2,loaded,shaped,40.653,0.5000
amr2,loaded,shaped,40.700,0.5000
amr2,loaded,shaped,40.751,0.5000
amr2,loaded,shaped,40.801,0.5000
amr2,loaded,shaped,40.850,0.5000
amr2,loaded,shaped,40.900,0.5000
amr2,loaded,shaped,40.950,0.5000
amr2,loaded,shaped,41.000,0.5000
amr2,loaded,shaped,41.051,0.5000
amr2,loaded,shaped,41.100,0.5000
amr2,loaded,shaped,41.152,0.5000
amr2,loaded,shaped,41.202,0.5000
amr2,loaded,shaped,41.252,0.5000
amr2,loaded,shaped,41.301,0.5000
amr2,loaded,shaped,41.353,0.5000
amr2,loaded,shaped,41.401,0.5000
amr2,loaded,shaped,41.451,0.5000
amr2,loaded,shaped,41.501,0.5000
amr2,loaded,shaped,41.550,0.5000
amr2,loaded,shaped,41.600,0.5000
amr2,loaded,shaped,41.650,0.5000
amr2,loaded,shaped,41.700,0.5000
amr2,loaded,shaped,41.753,0.5000
amr2,loaded,shaped,41.802,0.5000
amr2,loaded,shaped,41.851,0.5000
amr2,loaded,shaped,41.900,0.5000
amr2,loaded,shaped,41.950,0.5000
amr2,loaded,shaped,42.002,0.5000
amr2,loaded,shaped,42.051,0.5000
amr2,loaded,shaped,42.100,0.5000
amr2,loaded,shaped,42.150,0.5000
amr2,loaded,shaped,42.202,0.5000
amr2,loaded,shaped,42.251,0.5000
amr2,loaded,shaped,42.301,0.5000
amr2,loaded,shaped,42.350,0.5000
amr2,loaded,shaped,42.400,0.5000
amr2,loaded,shaped,42.450,0.5000
amr2,loaded,shaped,42.501,0.5000
amr2,loaded,shaped,42.552,0.5000
amr2,loaded,shaped,42.600,0.5000
amr2,loaded,shaped,42.652,0.5000
amr2,loaded,shaped,42.700,0.5000
amr2,loaded,shaped,42.750,0.5000
amr2,loaded,shaped,42.801,0.5000
amr2,loaded,shaped,42.851,0.5000
amr2,loaded,shaped,42.901,0.5000
amr2,loaded,shaped,42.952,0.5000
amr2,loaded,shaped,43.000,0.5000
amr2,loaded,shaped,43.050,0.5000
amr2,loaded,shaped,43.100,0.5000
amr2,loaded,shaped,43.151,0.5000
amr2,loaded,shaped,43.200,0.5000
amr2,loaded,shaped,43.250,0.5000
amr2,loaded,shaped,43.300,0.5000
amr2,loaded,shaped,43.350,0.5000
amr2,loaded,shaped,43.401,0.5000
amr2,loaded,shaped,43.450,0.5000
amr2,loaded,shaped,43.501,0.5000
amr2,loaded,shaped,43.550,0.5000
amr2,loaded,shaped,43.601,0.5000
amr2,loaded,shaped,43.651,0.5000
amr2,loaded,shaped,43.700,0.5000
amr2,loaded,shaped,43.750,0.5000
amr2,loaded,shaped,43.800,0.5000
amr2,loaded,shaped,43.850,0.5000
amr2,loaded,shaped,43.900,0.5000
amr2,loaded,shaped,43.951,0.5000
amr2,loaded,shaped,44.000,0.5000
amr2,loaded,shaped,44.050,0.5000
amr2,loaded,shaped,44.100,0.5000
amr2,loaded,shaped,44.150,0.5000
amr2,loaded,shaped,44.200,0.5000
amr2,loaded,shaped,44.251,0.5000
amr2,loaded,shaped,44.300,0.5000
amr2,loaded,shaped,44.351,0.5000
amr2,loaded,shaped,44.401,0.5000
amr2,loaded,shaped,44.450,0.5000
amr2,loaded,shaped,44.502,0.5000
amr2,loaded,shaped,44.555,0.5000
amr2,loaded,shaped,44.601,0.5000
amr2,loaded,shaped,44.650,0.5000
amr2,loaded,shaped,44.701,0.5000
amr2,loaded,shaped,44.750,0.5000
amr2,loaded,shaped,44.800,0.5000
amr2,loaded,shaped,44.852,0.5000
amr2,loaded,shaped,44.900,0.5000
amr2,loaded,shaped,44.950,0.5000
amr2,loaded,shaped,45.000,0.5000
amr2,loaded,shaped,45.050,0.5000
amr2,loaded,shaped,45.100,0.5000
amr2,loaded,shaped,45.151,0.5000
amr2,loaded,shaped,45.200,0.5000
amr2,loaded,shaped,45.250,0.5000
amr2,loaded,shaped,45.301,0.5000
amr2,loaded,shaped,45.351,0.5000
amr2,loaded,shaped,45.400,0.5000
amr2,loaded,shaped,45.451,0.5000
amr2,loaded,shaped,45.502,0.5000
amr2,loaded,shaped,45.551,0.5000
amr2,loaded,shaped,45.602,0.5000
amr2,loaded,shaped,45.650,0.5000
amr2,loaded,shaped,45.700,0.5000
amr2,loaded,shaped,45.750,0.5000
amr2,loaded,shaped,45.803,0.5000
amr2,loaded,shaped,45.851,0.5000
amr2,loaded,shaped,45.900,0.5000
amr2,loaded,shaped,45.950,0.5000
amr2,loaded,shaped,46.001,0.5000
amr2,loaded,shaped,46.050,0.5000
amr2,loaded,shaped,46.100,0.5000
amr2,loaded,shaped,46.150,0.4951
amr2,loaded,shaped,46.200,0.4853
amr2,loaded,shaped,46.251,0.4707
amr2,loaded,shaped,46.301,0.4511
amr2,loaded,shaped,46.350,0.4266
amr2,loaded,shaped,46.401,0.3973
amr2,loaded,shaped,46.450,0.3630
amr2,loaded,shaped,46.500,0.3239
amr2,loaded,shaped,46.550,0.2799
amr2,loaded,shaped,46.603,0.2310
amr2,loaded,shaped,46.651,0.1858
amr2,loaded,shaped,46.700,0.1456
amr2,loaded,shaped,46.750,0.1102
amr2,loaded,shaped,46.801,0.0797
amr2,loaded,shaped,46.850,0.0541
amr2,loaded,shaped,46.900,0.0334
amr2,loaded,shaped,46.950,0.0176
amr2,loaded,shaped,47.002,0.0067
amr2,loaded,shaped,47.051,0.0007
amr2,loaded,shaped,47.100,0.0000
amr2,loaded,shaped,47.152,0.0000
amr2,loaded,shaped,47.200,0.0000
amr2,loaded,shaped,47.250,0.0000
amr2,loaded,shaped,47.300,0.0000
amr2,loaded,shaped,47.351,0.0000
amr2,loaded,shaped,47.401,0.0000
amr2,loaded,shaped,47.451,0.0000
amr2,loaded,shaped,47.500,0.0000
amr2,loaded,shaped,47.550,0.0000
amr2,loaded,shaped,47.601,0.0000
amr2,loaded,shaped,47.651,0.0000
amr2,loaded,shaped,47.700,0.0000
amr2,loaded,shaped,47.750,0.0000
amr2,loaded,shaped,47.801,0.0000
amr2,loaded,shaped,47.851,0.0000
amr2,loaded,shaped,47.900,0.0000
amr2,loaded,shaped,47.951,0.0000
amr2,loaded,shaped,48.001,0.0000
amr2,loaded,shaped,48.051,0.0000
amr2,loaded,shaped,48.100,0.0000
amr2,loaded,shaped,48.150,0.0000
amr2,loaded,shaped,48.200,0.0000
amr2,loaded,shaped,48.250,0.0000
amr2,loaded,shaped,48.300,0.0000
amr2,loaded,shaped,48.350,0.0000
amr2,loaded,shaped,48.401,0.0000
amr2,loaded,shaped,48.452,0.0000
amr2,loaded,shaped,48.500,0.0000
amr2,loaded,shaped,48.550,0.0000
amr2,loaded,shaped,48.600,0.0000
amr2,loaded,shaped,48.650,0.0000
amr2,loaded,shaped,48.700,0.0000
amr2,loaded,shaped,48.751,0.0000
amr2,loaded,shaped,48.800,0.0000
amr2,loaded,shaped,48.850,0.0000
amr2,loaded,shaped,48.901,0.0000
amr2,loaded,shaped,48.951,0.0000
amr2,loaded,shaped,49.000,0.0000
amr2,loaded,shaped,49.050,0.0000
amr2,loaded,shaped,49.100,0.0000
amr2,loaded,shaped,49.151,0.0000
amr2,loaded,shaped,49.200,0.0000
amr2,loaded,shaped,49.251,0.0000
amr2,loaded,shaped,49.301,0.0000
amr2,loaded,shaped,49.350,0.0000
amr2,loaded,shaped,49.401,0.0000
amr2,loaded,shaped,49.451,0.0000
amr2,loaded,shaped,49.501,0.0000
amr2,loaded,shaped,49.550,0.0000
amr2,loaded,shaped,49.600,0.0000
amr2,loaded,shaped,49.651,0.0000
amr2,loaded,shaped,49.700,0.0000
amr2,loaded,shaped,49.751,0.0000
amr2,loaded,shaped,49.801,0.0000
amr2,loaded,shaped,49.850,0.0000
amr2,loaded,shaped,49.901,0.0000
amr2,loaded,shaped,49.950,0.0000
amr2,loaded,shaped,50.000,0.0000
amr2,loaded,shaped,50.050,0.0000
amr2,loaded,shaped,50.102,0.0000
amr2,loaded,shaped,50.151,0.0000
amr2,loaded,shaped,50.200,0.0000
amr2,loaded,shaped,50.250,0.0000
amr2,loaded,shaped,50.302,0.0000
amr2,loaded,shaped,50.351,0.0000
amr2,loaded,shaped,50.404,0.0000
amr2,loaded,shaped,50.451,0.0000
amr2,loaded,shaped,50.503,0.0000
amr2,loaded,shaped,50.552,0.0000
amr2,loaded,shaped,50.600,0.0000
amr2,loaded,shaped,50.652,0.0000
amr2,loaded,shaped,50.702,0.0000
amr2,loaded,shaped,50.750,0.0000
amr2,loaded,shaped,50.800,0.0000
amr2,loaded,shaped,50.850,0.0000
amr2,loaded,shaped,50.902,0.0000
amr2,loaded,shaped,50.950,0.0000
amr2,loaded,shaped,51.000,0.0000
amr2,loaded,shaped,51.051,0.0000
amr2,loaded,odom,39.116,0.0000
amr2,loaded,odom,39.135,0.0000
amr2,loaded,odom,39.156,0.0000
amr2,loaded,odom,39.175,0.0000
amr2,loaded,odom,39.196,0.0000
amr2,loaded,odom,39.215,0.0048
amr2,loaded,odom,39.236,0.0049
amr2,loaded,odom,39.255,0.0049
amr2,loaded,odom,39.275,0.0204
amr2,loaded,odom,39.296,0.0293
amr2,loaded,odom,39.315,0.0293
amr2,loaded,odom,39.335,0.0293
amr2,loaded,odom,39.356,0.0294
amr2,loaded,odom,39.376,0.0457
amr2,loaded,odom,39.397,0.0489
amr2,loaded,odom,39.416,0.0574
amr2,loaded,odom,39.435,0.0733
amr2,loaded,odom,39.456,0.0744
amr2,loaded,odom,39.476,0.0929
amr2,loaded,odom,39.496,0.1027
amr2,loaded,odom,39.515,0.1112
amr2,loaded,odom,39.535,0.1312
amr2,loaded,odom,39.556,0.1371
amr2,loaded,odom,39.576,0.1535
amr2,loaded,odom,39.596,0.1732
amr2,loaded,odom,39.616,0.1846
amr2,loaded,odom,39.636,0.2046
amr2,loaded,odom,39.656,0.2158
amr2,loaded,odom,39.675,0.2337
amr2,loaded,odom,39.696,0.2528
amr2,loaded,odom,39.715,0.2628
amr2,loaded,odom,39.736,0.2828
amr2,loaded,odom,39.754,0.2945
amr2,loaded,odom,39.776,0.3130
amr2,loaded,odom,39.795,0.3315
amr2,loaded,odom,39.815,0.3391
amr2,loaded,odom,39.835,0.3591
amr2,loaded,odom,39.856,0.3713
amr2,loaded,odom,39.876,0.3892
amr2,loaded,odom,39.896,0.4039
amr2,loaded,odom,39.916,0.4114
amr2,loaded,odom,39.936,0.4305
amr2,loaded,odom,39.955,0.4328
amr2,loaded,odom,39.976,0.4507
amr2,loaded,odom,39.996,0.4556
amr2,loaded,odom,40.016,0.4621
amr2,loaded,odom,40.036,0.4742
amr2,loaded,odom,40.055,0.4743
amr2,loaded,odom,40.076,0.4876
amr2,loaded,odom,40.096,0.4878
amr2,loaded,odom,40.116,0.4952
amr2,loaded,odom,40.135,0.4966
amr2,loaded,odom,40.156,0.4966
amr2,loaded,odom,40.175,0.5000
amr2,loaded,odom,40.197,0.5000
amr2,loaded,odom,40.215,0.5000
amr2,loaded,odom,40.235,0.5000
amr2,loaded,odom,40.256,0.5000
amr2,loaded,odom,40.275,0.5000
amr2,loaded,odom,40.296,0.5000
amr2,loaded,odom,40.316,0.5000
amr2,loaded,odom,40.336,0.5000
amr2,loaded,odom,40.356,0.5000
amr2,loaded,odom,40.376,0.5000
amr2,loaded,odom,40.395,0.5000
amr2,loaded,odom,40.416,0.5000
amr2,loaded,odom,40.434,0.5000
amr2,loaded,odom,40.455,0.5000
amr2,loaded,odom,40.475,0.5000
amr2,loaded,odom,40.497,0.5000
amr2,loaded,odom,40.516,0.5000
amr2,loaded,odom,40.536,0.5000
amr2,loaded,odom,40.556,0.5000
amr2,loaded,odom,40.575,0.5000
amr2,loaded,odom,40.596,0.5000
amr2,loaded,odom,40.617,0.5000
amr2,loaded,odom,40.635,0.5000
amr2,loaded,odom,40.654,0.5000
amr2,loaded,odom,40.675,0.5000
amr2,loaded,odom,40.695,0.5000
amr2,loaded,odom,40.715,0.5000
amr2,loaded,odom,40.736,0.5000
amr2,loaded,odom,40.756,0.5000
amr2,loaded,odom,40.775,0.5000
amr2,loaded,odom,40.795,0.5000
amr2,loaded,odom,40.815,0.5000
amr2,loaded,odom,40.836,0.5000
amr2,loaded,odom,40.857,0.5000
amr2,loaded,odom,40.875,0.5000
amr2,loaded,odom,40.896,0.5000
amr2,loaded,odom,40.916,0.5000
amr2,loaded,odom,40.935,0.5000
amr2,loaded,odom,40.955,0.5000
amr2,loaded,odom,40.975,0.5000
amr2,loaded,odom,40.995,0.5000
amr2,loaded,odom,41.016,0.5000
amr2,loaded,odom,41.035,0.5000
amr2,loaded,odom,41.055,0.5000
amr2,loaded,odom,41.076,0.5000
amr2,loaded,odom,41.096,0.5000
amr2,loaded,odom,41.117,0.5000
amr2,loaded,odom,41.136,0.5000
amr2,loaded,odom,41.155,0.5000
amr2,loaded,odom,41.175,0.5000
amr2,loaded,odom,41.195,0.5000
amr2,loaded,odom,41.216,0.5000
amr2,loaded,odom,41.235,0.5000
amr2,loaded,odom,41.256,0.5000
amr2,loaded,odom,41.276,0.5000
amr2,loaded,odom,41.295,0.5000
amr2,loaded,odom,41.316,0.5000
amr2,loaded,odom,41.336,0.5000
amr2,loaded,odom,41.356,0.5000
amr2,loaded,odom,41.376,0.5000
amr2,loaded,odom,41.395,0.5000
amr2,loaded,odom,41.415,0.5000
amr2,loaded,odom,41.436,0.5000
amr2,loaded,odom,41.457,0.5000
amr2,loaded,odom,41.476,0.5000
amr2,loaded,odom,41.496,0.5000
amr2,loaded,odom,41.516,0.5000
amr2,loaded,odom,41.536,0.5000
amr2,loaded,odom,41.555,0.5000
amr2,loaded,odom,41.575,0.5000
amr2,loaded,odom,41.596,0.5000
amr2,loaded,odom,41.616,0.5000
amr2,loaded,odom,41.635,0.5000
amr2,loaded,odom,41.656,0.5000
amr2,loaded,odom,41.676,0.5000
amr2,loaded,odom,41.696,0.5000
amr2,loaded,odom,41.716,0.5000
amr2,loaded,odom,41.735,0.5000
amr2,loaded,odom,41.755,0.5000
amr2,loaded,odom,41.776,0.5000
amr2,loaded,odom,41.795,0.5000
amr2,loaded,odom,41.816,0.5000
amr2,loaded,odom,41.835,0.5000
amr2,loaded,odom,41.855,0.5000
amr2,loaded,odom,41.875,0.5000
amr2,loaded,odom,41.896,0.5000
amr2,loaded,odom,41.916,0.5000
amr2,loaded,odom,41.937,0.5000
amr2,loaded,odom,41.957,0.5000
amr2,loaded,odom,41.976,0.5000
amr2,loaded,odom,41.998,0.5000
amr2,loaded,odom,42.015,0.5000
amr2,loaded,odom,42.035,0.5000
amr2,loaded,odom,42.056,0.5000
amr2,loaded,odom,42.075,0.5000
amr2,loaded,odom,42.096,0.5000
amr2,loaded,odom,42.116,0.5000
amr2,loaded,odom,42.136,0.5000
amr2,loaded,odom,42.156,0.5000
amr2,loaded,odom,42.176,0.5000
amr2,loaded,odom,42.196,0.5000
amr2,loaded,odom,42.216,0.5000
amr2,loaded,odom,42.236,0.5000
amr2,loaded,odom,42.256,0.5000
amr2,loaded,odom,42.275,0.5000
amr2,loaded,odom,42.296,0.5000
amr2,loaded,odom,42.316,0.5000
amr2,loaded,odom,42.335,0.5000
amr2,loaded,odom,42.356,0.5000
amr2,loaded,odom,42.375,0.5000
amr2,loaded,odom,42.395,0.5000
amr2,loaded,odom,42.415,0.5000
amr2,loaded,odom,42.436,0.5000
amr2,loaded,odom,42.456,0.5000
amr2,loaded,odom,42.476,0.5000
amr2,loaded,odom,42.495,0.5000
amr2,loaded,odom,42.515,0.5000
amr2,loaded,odom,42.536,0.5000
amr2,loaded,odom,42.556,0.5000
amr2,loaded,odom,42.576,0.5000
amr2,loaded,odom,42.595,0.5000
amr2,loaded,odom,42.615,0.5000
amr2,loaded,odom,42.636,0.5000
amr2,loaded,odom,42.656,0.5000
amr2,loaded,odom,42.676,0.5000
amr2,loaded,odom,42.696,0.5000
amr2,loaded,odom,42.716,0.5000
amr2,loaded,odom,42.737,0.5000
amr2,loaded,odom,42.756,0.5000
amr2,loaded,odom,42.776,0.5000
amr2,loaded,odom,42.796,0.5000
amr2,loaded,odom,42.815,0.5000
amr2,loaded,odom,42.835,0.5000
amr2,loaded,odom,42.856,0.5000
amr2,loaded,odom,42.876,0.5000
amr2,loaded,odom,42.895,0.5000
amr2,loaded,odom,42.916,0.5000
amr2,loaded,odom,42.936,0.5000
amr2,loaded,odom,42.955,0.5000
amr2,loaded,odom,42.976,0.5000
amr2,loaded,odom,42.996,0.5000
amr2,loaded,odom,43.015,0.5000
amr2,loaded,odom,43.034,0.5000
amr2,loaded,odom,43.055,0.5000
amr2,loaded,odom,43.075,0.5000
amr2,loaded,odom,43.095,0.5000
amr2,loaded,odom,43.116,0.5000
amr2,loaded,odom,43.136,0.5000
amr2,loaded,odom,43.156,0.5000
amr2,loaded,odom,43.175,0.5000
amr2,loaded,odom,43.195,0.5000
amr2,loaded,odom,43.216,0.5000
amr2,loaded,odom,43.235,0.5000
amr2,loaded,odom,43.255,0.5000
amr2,loaded,odom,43.276,0.5000
amr2,loaded,odom,43.295,0.5000
amr2,loaded,odom,43.316,0.5000
amr2,loaded,odom,43.335,0.5000
amr2,loaded,odom,43.355,0.5000
amr2,loaded,odom,43.375,0.5000
amr2,loaded,odom,43.395,0.5000
amr2,loaded,odom,43.416,0.5000
amr2,loaded,odom,43.436,0.5000
amr2,loaded,odom,43.455,0.5000
amr2,loaded,odom,43.476,0.5000
amr2,loaded,odom,43.496,0.5000
amr2,loaded,odom,43.515,0.5000
amr2,loaded,odom,43.535,0.5000
amr2,loaded,odom,43.556,0.5000
amr2,loaded,odom,43.576,0.5000
amr2,loaded,odom,43.595,0.5000
amr2,loaded,odom,43.616,0.5000
amr2,loaded,odom,43.635,0.5000
amr2,loaded,odom,43.656,0.5000
amr2,loaded,odom,43.676,0.5000
amr2,loaded,odom,43.697,0.5000
amr2,loaded,odom,43.716,0.5000
amr2,loaded,odom,43.736,0.5000
amr2,loaded,odom,43.755,0.5000
amr2,loaded,odom,43.776,0.5000
amr2,loaded,odom,43.796,0.5000
amr2,loaded,odom,43.815,0.5000
amr2,loaded,odom,43.836,0.5000
amr2,loaded,odom,43.855,0.5000
amr2,loaded,odom,43.877,0.5000
amr2,loaded,odom,43.895,0.5000
amr2,loaded,odom,43.915,0.5000
amr2,loaded,odom,43.935,0.5000
amr2,loaded,odom,43.956,0.5000
amr2,loaded,odom,43.976,0.5000
amr2,loaded,odom,43.996,0.5000
amr2,loaded,odom,44.015,0.5000
amr2,loaded,odom,44.036,0.5000
amr2,loaded,odom,44.055,0.5000
amr2,loaded,odom,44.076,0.5000
amr2,loaded,odom,44.095,0.5000
amr2,loaded,odom,44.115,0.5000
amr2,loaded,odom,44.136,0.5000
amr2,loaded,odom,44.155,0.5000
amr2,loaded,odom,44.175,0.5000
amr2,loaded,odom,44.195,0.5000
amr2,loaded,odom,44.216,0.5000
amr2,loaded,odom,44.235,0.5000
amr2,loaded,odom,44.256,0.5000
amr2,loaded,odom,44.276,0.5000
amr2,loaded,odom,44.295,0.5000
amr2,loaded,odom,44.315,0.5000
amr2,loaded,odom,44.335,0.5000
amr2,loaded,odom,44.355,0.5000
amr2,loaded,odom,44.376,0.5000
amr2,loaded,odom,44.396,0.5000
amr2,loaded,odom,44.416,0.5000
amr2,loaded,odom,44.435,0.5000
amr2,loaded,odom,44.456,0.5000
amr2,loaded,odom,44.476,0.5000
amr2,loaded,odom,44.495,0.5000
amr2,loaded,odom,44.516,0.5000
amr2,loaded,odom,44.536,0.5000
amr2,loaded,odom,44.555,0.5000
amr2,loaded,odom,44.575,0.5000
amr2,loaded,odom,44.595,0.5000
amr2,loaded,odom,44.616,0.5000
amr2,loaded,odom,44.636,0.5000
amr2,loaded,odom,44.655,0.5000
amr2,loaded,odom,44.675,0.5000
amr2,loaded,odom,44.697,0.5000
amr2,loaded,odom,44.715,0.5000
amr2,loaded,odom,44.735,0.5000
amr2,loaded,odom,44.755,0.5000
amr2,loaded,odom,44.776,0.5000
amr2,loaded,odom,44.796,0.5000
amr2,loaded,odom,44.815,0.5000
amr2,loaded,odom,44.836,0.5000
amr2,loaded,odom,44.856,0.5000
amr2,loaded,odom,44.875,0.5000
amr2,loaded,odom,44.895,0.5000
amr2,loaded,odom,44.916,0.5000
amr2,loaded,odom,44.935,0.5000
amr2,loaded,odom,44.956,0.5000
amr2,loaded,odom,44.976,0.5000
amr2,loaded,odom,44.996,0.5000
amr2,loaded,odom,45.015,0.5000
amr2,loaded,odom,45.037,0.5000
amr2,loaded,odom,45.056,0.5000
amr2,loaded,odom,45.076,0.5000
amr2,loaded,odom,45.095,0.5000
amr2,loaded,odom,45.116,0.5000
amr2,loaded,odom,45.135,0.5000
amr2,loaded,odom,45.158,0.5000
amr2,loaded,odom,45.175,0.5000
amr2,loaded,odom,45.196,0.5000
amr2,loaded,odom,45.216,0.5000
amr2,loaded,odom,45.235,0.5000
amr2,loaded,odom,45.255,0.5000
amr2,loaded,odom,45.275,0.5000
amr2,loaded,odom,45.295,0.5000
amr2,loaded,odom,45.315,0.5000
amr2,loaded,odom,45.335,0.5000
amr2,loaded,odom,45.356,0.5000
amr2,loaded,odom,45.375,0.5000
amr2,loaded,odom,45.396,0.5000
amr2,loaded,odom,45.416,0.5000
amr2,loaded,odom,45.435,0.5000
amr2,loaded,odom,45.455,0.5000
amr2,loaded,odom,45.476,0.5000
amr2,loaded,odom,45.496,0.5000
amr2,loaded,odom,45.516,0.5000
amr2,loaded,odom,45.536,0.5000
amr2,loaded,odom,45.556,0.5000
amr2,loaded,odom,45.577,0.5000
amr2,loaded,odom,45.595,0.5000
amr2,loaded,odom,45.615,0.5000
amr2,loaded,odom,45.635,0.5000
amr2,loaded,odom,45.655,0.5000
amr2,loaded,odom,45.676,0.5000
amr2,loaded,odom,45.694,0.5000
amr2,loaded,odom,45.715,0.5000
amr2,loaded,odom,45.736,0.5000
amr2,loaded,odom,45.755,0.5000
amr2,loaded,odom,45.776,0.5000
amr2,loaded,odom,45.797,0.5000
amr2,loaded,odom,45.815,0.5000
amr2,loaded,odom,45.836,0.5000
amr2,loaded,odom,45.855,0.5000
amr2,loaded,odom,45.876,0.5000
amr2,loaded,odom,45.895,0.5000
amr2,loaded,odom,45.916,0.5000
amr2,loaded,odom,45.935,0.5000
amr2,loaded,odom,45.956,0.5000
amr2,loaded,odom,45.976,0.5000
amr2,loaded,odom,45.995,0.5000
amr2,loaded,odom,46.015,0.5000
amr2,loaded,odom,46.036,0.5000
amr2,loaded,odom,46.055,0.5000
amr2,loaded,odom,46.076,0.5000
amr2,loaded,odom,46.095,0.5000
amr2,loaded,odom,46.115,0.5000
amr2,loaded,odom,46.136,0.5000
amr2,loaded,odom,46.155,0.5000
amr2,loaded,odom,46.176,0.5000
amr2,loaded,odom,46.195,0.5000
amr2,loaded,odom,46.216,0.4878
amr2,loaded,odom,46.236,0.4853
amr2,loaded,odom,46.256,0.4853
amr2,loaded,odom,46.275,0.4853
amr2,loaded,odom,46.295,0.4853
amr2,loaded,odom,46.316,0.4732
amr2,loaded,odom,46.335,0.4707
amr2,loaded,odom,46.355,0.4702
amr2,loaded,odom,46.376,0.4512
amr2,loaded,odom,46.396,0.4511
amr2,loaded,odom,46.416,0.4392
amr2,loaded,odom,46.437,0.4266
amr2,loaded,odom,46.456,0.4252
amr2,loaded,odom,46.476,0.4002
amr2,loaded,odom,46.495,0.3973
amr2,loaded,odom,46.516,0.3854
